[P7]markerid,[P5]markerid,NO,시군구,**시,**구,**동,[P2]시군구_단지명,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,주택유형
126547.0,126547.0,657,대구시 달서구 월성동,대구시,달서구,월성동,대구시 달서구 월성동 월성삼정그린코아에듀파크,1894,1894,0,월성삼정그린코아에듀파크,84.6349,202312,17,"55,300",108동,24,-,-,2022,월성로 100,-,중개거래,대구 서구,24.06.25,아파트
23854.0,23854.0,660,대구시 수성구 노변동,대구시,수성구,노변동,대구시 수성구 노변동 수성월드메르디앙,353,353,0,수성월드메르디앙,84.8075,202312,16,"43,300",103,5,-,-,2007,노변로 55,-,중개거래,대구 수성구,24.03.08,아파트
UNMAPPED,UNMAPPED,662,대구시 달서구 성당동,대구시,달서구,성당동,대구시 달서구 성당동 두산위브,840,840,0,두산위브,112.1351,202312,16,"36,500",102,6,-,-,2009,당산로 82,-,중개거래,대구 달서구,24.02.15,아파트
17395.0,17395.0,665,대구시 수성구 매호동,대구시,수성구,매호동,대구시 수성구 매호동 한일유앤아이,979-4,979,4,한일유앤아이,84.9925,202312,16,"37,000",104,13,-,-,2006,고산로 162,-,직거래,-,23.12.28,아파트
6722.0,6722.0,666,대구시 수성구 매호동,대구시,수성구,매호동,대구시 수성구 매호동 누리타운,1330,1330,0,누리타운,59.97,202312,16,"21,300",117,15,-,-,1995,달구벌대로637길 21,-,중개거래,대구 수성구,24.01.15,아파트
131900.0,UNMAPPED,667,대구시 달성군 다사읍 매곡리,대구시,달성군,다사읍,대구시 달성군 다사읍 다사역금호어울림센트럴,1582,1582,0,다사역금호어울림센트럴,84.935,202312,16,"51,500",104,14,-,-,2023,다사로 71,-,중개거래,대구 달성군,24.02.19,아파트
111586.0,111586.0,668,대구시 달성군 다사읍 매곡리,대구시,달성군,다사읍,대구시 달성군 다사읍 죽곡삼정그린코아더베스트,1568,1568,0,죽곡삼정그린코아더베스트,66.0524,202312,16,"34,800",101,28,-,-,2018,다사로 50,-,중개거래,대구 달성군,24.03.21,아파트
10385.0,10385.0,673,대구시 달서구 대곡동,대구시,달서구,대곡동,대구시 달서구 대곡동 대곡한라하우젠트,46,46,0,대곡한라하우젠트,84.9774,202312,16,"28,500",101,17,-,-,2005,비슬로 2724,-,중개거래,대구 달서구,24.02.28,아파트
4335.0,4335.0,677,대구시 달서구 용산동,대구시,달서구,용산동,대구시 달서구 용산동 용산동서우방,956,956,0,용산동서우방,59.88,202312,16,"24,000",101,12,-,-,1998,장산로 20,-,중개거래,대구 달서구,24.02.29,아파트
UNMAPPED,UNMAPPED,678,대구시 달서구 용산동,대구시,달서구,용산동,대구시 달서구 용산동 용산세광그린빌,935,935,0,용산세광그린빌,84.92,202312,16,"27,000",201,7,-,-,1999,용산서로 9,-,중개거래,대구 달서구,24.02.29,아파트
UNMAPPED,UNMAPPED,683,대구시 달서구 유천동,대구시,달서구,유천동,대구시 달서구 유천동 화성맨션,396,396,0,화성맨션,84.98,202312,16,"21,700",101,14,-,-,1996,비슬로 2731,-,중개거래,대구 달서구,24.03.29,아파트
127233.0,UNMAPPED,691,대구시 달서구 감삼동,대구시,달서구,감삼동,대구시 달서구 감삼동 죽전역해링턴플레이스더원,560-1,560,1,죽전역해링턴플레이스더원,101.69,202312,16,"81,700",101,44,-,-,2023,와룡로31길 16,-,중개거래,대구 달서구,23.12.27,아파트
108694.0,108694.0,692,대구시 달성군 현풍읍 중리,대구시,달성군,현풍읍,대구시 달성군 현풍읍 대구테크노폴리스일동미라주더파크,485,485,0,대구테크노폴리스일동미라주더파크,72.952,202312,16,"20,500",103동,9,-,-,2017,테크노북로2길 9,-,중개거래,대구 달성군,24.02.29,아파트
UNMAPPED,UNMAPPED,700,대구시 남구 대명동,대구시,남구,대명동,대구시 남구 대명동 흥아맨션,3055-81,3055,81,흥아맨션,73.223,202312,16,"13,600",-,2,-,-,1980,성당로 64,-,중개거래,대구 남구,24.01.30,아파트
9751.0,9751.0,702,대구시 동구 각산동,대구시,동구,각산동,대구시 동구 각산동 금강진우타운,404-1,404,1,금강진우타운,59.955,202312,16,"11,600",101,1,-,-,1996,반야월북로 175,-,중개거래,대구 동구,23.12.26,아파트
102101.0,102101.0,703,대구시 북구 대현동,대구시,북구,대현동,대구시 북구 대현동 대현한신휴플러스,531,531,0,대현한신휴플러스,84.96,202312,16,"29,700",207,3,-,-,2010,대현남로 25,-,중개거래,대구 북구,24.02.22,아파트
133974.0,133974.0,704,대구시 중구 달성동,대구시,중구,달성동,대구시 중구 달성동 달성파크푸르지오힐스테이트,352,352,0,달성파크푸르지오힐스테이트,74.9933,202312,16,"46,500",102,10,-,-,2023,달성로 123,-,중개거래,대구 중구,24.03.13,아파트
111519.0,111519.0,706,대구시 북구 읍내동,대구시,북구,읍내동,대구시 북구 읍내동 학정역효성해링턴플레이스,1449,1449,0,학정역효성해링턴플레이스,84.909,202312,16,"32,000",105동,15,-,-,2018,관음로 295,-,중개거래,대구 북구,24.02.02,아파트
UNMAPPED,UNMAPPED,707,대구시 북구 읍내동,대구시,북구,읍내동,대구시 북구 읍내동 칠곡이편한세상,491,491,0,칠곡이편한세상,84.9566,202312,16,"29,500",102,1,-,-,2009,칠곡중앙대로 598,-,중개거래,대구 북구,24.04.18,아파트
125113.0,125113.0,709,대구시 수성구 범어동,대구시,수성구,범어동,대구시 수성구 범어동 범어에일린의뜰,2272,2272,0,범어에일린의뜰,71.1875,202312,16,"73,300",102동,20,-,-,2021,청솔로14길 15,-,중개거래,대구 동구 대구 수성구,24.01.18,아파트
24051.0,24051.0,710,대구시 수성구 범어동,대구시,수성구,범어동,대구시 수성구 범어동 래미안수성,2030,2030,0,래미안수성,101.8075,202312,16,"71,500",102,10,-,-,2008,상록로 69,-,중개거래,대구 수성구,24.01.29,아파트
25537.0,25537.0,711,대구시 수성구 수성동4가,대구시,수성구,수성동4가,대구시 수성구 수성동4가 범어삼환나우빌,1005,1005,0,범어삼환나우빌,84.9929,202312,16,"57,000",102,7,-,-,2007,범어천로 197,-,중개거래,"경북 경산시, 대구 수성구",24.02.19,아파트
5209.0,5209.0,713,대구시 북구 구암동,대구시,북구,구암동,대구시 북구 구암동 칠곡동서영남,695-1,695,1,칠곡동서영남,59.84,202312,16,"14,800",105,7,-,-,1995,구암로 180,-,중개거래,대구 북구,24.03.15,아파트
UNMAPPED,UNMAPPED,718,대구시 서구 원대동1가,대구시,서구,원대동1가,대구시 서구 원대동1가 신흥(나),639,639,0,신흥(나),51.9,202312,16,"8,400",나,1,-,-,1981,달서천로76길 6,-,중개거래,대구 서구,23.12.22,아파트
UNMAPPED,UNMAPPED,720,대구시 북구 침산동,대구시,북구,침산동,대구시 북구 침산동 한라스카이빌,227-1,227,1,한라스카이빌,84.7649,202312,16,"33,300",101,5,-,-,2002,침산로22길 5,-,중개거래,대구 북구,24.05.29,아파트
UNMAPPED,UNMAPPED,722,대구시 서구 평리동,대구시,서구,평리동,대구시 서구 평리동 동서2차아파트,1411-1,1411,1,동서2차아파트,74.35,202312,16,"13,700",1,1,-,-,1982,국채보상로42길 46,-,중개거래,대구 서구,24.03.28,아파트
125164.0,125164.0,723,대구시 동구 지묘동,대구시,동구,지묘동,대구시 동구 지묘동 LH뉴웰시티,1386,1386,0,LH뉴웰시티,59.99,202312,16,"24,200",305동,6,-,-,2021,동화천로77길 30,-,중개거래,대구 동구,24.01.30,아파트
UNMAPPED,UNMAPPED,726,대구시 북구 고성동1가,대구시,북구,고성동1가,대구시 북구 고성동1가 대구역오페라W,260,260,0,대구역오페라W,84.9339,202312,16,"51,800",103,22,-,-,2023,칠성남로 50,-,중개거래,대구 북구,24.02.08,아파트
11977.0,11977.0,727,대구시 수성구 만촌동,대구시,수성구,만촌동,대구시 수성구 만촌동 만촌태왕리더스,995-1,995,1,만촌태왕리더스,84.9562,202312,16,"47,500",103,10,-,-,2004,무열로 47,-,중개거래,대구 수성구,24.02.22,아파트
UNMAPPED,UNMAPPED,728,대구시 동구 사복동,대구시,동구,사복동,대구시 동구 사복동 대구혁신엘에이치이노힐즈,838,838,0,대구혁신엘에이치이노힐즈,74.99,202312,16,"25,000",806동,8,-,-,2015,메디밸리로 35,-,중개거래,대구 동구,24.01.10,아파트
UNMAPPED,UNMAPPED,732,대구시 수성구 수성동4가,대구시,수성구,수성동4가,대구시 수성구 수성동4가 수성보성,1090-6,1090,6,수성보성,59.97,202312,16,"28,300",109,10,-,-,1996,수성로 412,-,중개거래,대구 수성구,24.03.29,아파트
122044.0,122044.0,735,대구시 북구 연경동,대구시,북구,연경동,대구시 북구 연경동 연경금성백조예미지숲속의아침,943,943,0,연경금성백조예미지숲속의아침,84.9921,202312,15,"35,500",106동,18,-,-,2020,연경중앙로 11,-,중개거래,대구 북구,24.02.27,아파트
106164.0,106164.0,737,대구시 북구 사수동,대구시,북구,사수동,대구시 북구 사수동 브라운스톤강북,789,789,0,브라운스톤강북,84.95,202312,15,"24,500",304,21,-,-,2015,내곡로 89,-,중개거래,대구 북구,24.06.26,아파트
UNMAPPED,UNMAPPED,738,대구시 북구 침산동,대구시,북구,침산동,대구시 북구 침산동 코오롱하늘채2단지,105-1,105,1,코오롱하늘채2단지,84.5064,202312,15,"53,500",210,19,-,-,2006,중앙대로 591,-,중개거래,대구 북구,24.04.09,아파트
UNMAPPED,UNMAPPED,742,대구시 수성구 만촌동,대구시,수성구,만촌동,대구시 수성구 만촌동 메트로팔레스1,1356-3,1356,3,메트로팔레스1,134.98,202312,15,"56,000",106,3,-,-,2003,동원로 135,-,중개거래,대구 수성구,24.02.27,아파트
25385.0,25385.0,745,대구시 북구 칠성동2가,대구시,북구,칠성동2가,대구시 북구 칠성동2가 칠성세정드림빌,302-381,302,381,칠성세정드림빌,84.9973,202312,15,"17,000",-,4,-,-,2002,칠성남로26길 6,-,직거래,-,24.01.12,아파트
UNMAPPED,UNMAPPED,746,대구시 남구 봉덕동,대구시,남구,봉덕동,대구시 남구 봉덕동 효성타운2차,1141,1141,0,효성타운2차,108.38,202312,15,"35,000",203,1,-,-,1989,효성중앙길 38,-,직거래,-,23.12.15,아파트
26045.0,26045.0,747,대구시 남구 봉덕동,대구시,남구,봉덕동,대구시 남구 봉덕동 강변코오롱하늘채,862,862,0,강변코오롱하늘채,84.9477,202312,15,"33,900",104,3,-,-,2008,봉덕로 134,-,중개거래,대구 남구,24.02.19,아파트
11222.0,11222.0,750,대구시 수성구 범어동,대구시,수성구,범어동,대구시 수성구 범어동 태왕유성하이빌,614-3,614,3,태왕유성하이빌,84.9686,202312,15,"65,500",태왕유성하이빌 101동,20,-,-,2003,동대구로 250,-,중개거래,대구 수성구,24.03.29,아파트
10264.0,10264.0,754,대구시 동구 신서동,대구시,동구,신서동,대구시 동구 신서동 대경넥스빌,538-2,538,2,대경넥스빌,84.99,202312,15,"22,300",106,4,-,-,2003,안심로 400,-,직거래,-,23.12.21,아파트
9400.0,9400.0,756,대구시 동구 봉무동,대구시,동구,봉무동,대구시 동구 봉무동 봉무청구새들마을,245,245,0,봉무청구새들마을,121.2919,202312,15,"29,800",104,9,-,-,2001,팔공로 322-5,-,중개거래,대구 동구,24.01.30,아파트
4328.0,4328.0,759,대구시 달서구 송현동,대구시,달서구,송현동,대구시 달서구 송현동 동서송현해맞이,209,209,0,동서송현해맞이,56.06,202312,15,"17,500",6,2,-,-,1987,월배로 420,-,중개거래,대구 달서구,23.12.19,아파트
UNMAPPED,UNMAPPED,760,대구시 달서구 송현동,대구시,달서구,송현동,대구시 달서구 송현동 그린맨션,50,50,0,그린맨션,150.84,202312,15,"35,000",106,2,-,-,1984,구마로40길 21,-,중개거래,대구 달서구,24.01.31,아파트
125337.0,UNMAPPED,768,대구시 달서구 성당동,대구시,달서구,성당동,대구시 달서구 성당동 성당태왕아너스메트로,223-3,223,3,성당태왕아너스메트로,84.8333,202312,15,"44,000",103,17,-,-,2022,대명천로 33,-,중개거래,대구 달서구,24.05.27,아파트
24349.0,24349.0,769,대구시 달성군 다사읍 매곡리,대구시,달성군,다사읍,대구시 달성군 다사읍 죽곡하우젠트아너스빌,1543,1543,0,죽곡하우젠트아너스빌,59.9925,202312,15,"26,500",106,6,-,-,2008,왕선로 26,-,중개거래,대구 달성군,24.02.29,아파트
111207.0,UNMAPPED,770,대구시 달서구 진천동,대구시,달서구,진천동,대구시 달서구 진천동 월배역라온프라이빗,72,72,0,월배역라온프라이빗,80.945,202312,15,"42,000",101동,14,-,-,2018,월배로33길 53,-,중개거래,대구 달서구,24.07.02,아파트
UNMAPPED,UNMAPPED,771,대구시 달서구 진천동,대구시,달서구,진천동,대구시 달서구 진천동 진천드림캐슬,93-14,93,14,진천드림캐슬,84.67,202312,15,"19,100",-,6,-,-,2018,월배로 117-2,-,직거래,-,24.01.15,아파트
UNMAPPED,UNMAPPED,772,대구시 수성구 지산동,대구시,수성구,지산동,대구시 수성구 지산동 서한청산맨션,1269-1,1269,1,서한청산맨션,126.78,202312,15,"33,300",102,2,-,-,1991,지범로21길 15,-,중개거래,대구 수성구,23.12.19,아파트
126526.0,126526.0,774,대구시 서구 내당동,대구시,서구,내당동,대구시 서구 내당동 e편한세상두류역,2346,2346,0,e편한세상두류역,84.9286,202312,14,"56,000",103,4,-,-,2022,달구벌대로361길 41,-,중개거래,대구 서구,24.08.07,아파트
108478.0,108478.0,775,대구시 동구 대림동,대구시,동구,대림동,대구시 동구 대림동 대구혁신도시서한이다음3차,885,885,0,대구혁신도시서한이다음3차,78.8497,202312,14,"26,000",702,9,-,-,2016,혁신대로 443,-,중개거래,대구 동구,24.01.19,아파트
25915.0,25915.0,777,대구시 수성구 수성동3가,대구시,수성구,수성동3가,대구시 수성구 수성동3가 수성3가롯데캐슬,57,57,0,수성3가롯데캐슬,211.5989,202312,14,"150,000",108,7,-,-,2008,명덕로 455,-,중개거래,대구 수성구,24.03.29,아파트
UNMAPPED,UNMAPPED,779,대구시 동구 신암동,대구시,동구,신암동,대구시 동구 신암동 동서1,20,20,0,동서1,78.29,202312,14,"20,000",3,4,-,-,1984,아양로39길 16,-,중개거래,대구 동구,24.01.31,아파트
108354.0,108354.0,780,대구시 북구 사수동,대구시,북구,사수동,대구시 북구 사수동 금호서한이다음,833,833,0,금호서한이다음,74.91,202312,14,"20,000",105동,15,-,-,2016,한강로 17,-,직거래,-,23.12.14,아파트
24850.0,24850.0,782,대구시 동구 신암동,대구시,동구,신암동,대구시 동구 신암동 로얄이스트2차,361-1,361,1,로얄이스트2차,82.6661,202312,14,"17,500",203,5,-,-,2003,신암남로24길 97,-,중개거래,대구 동구,24.01.09,아파트
19707.0,19707.0,785,대구시 중구 봉산동,대구시,중구,봉산동,대구시 중구 봉산동 봉산뜨란채,110,110,0,봉산뜨란채,84.6,202312,14,"36,800",103,12,-,-,2006,봉산문화길 69,-,중개거래,대구 중구,24.03.28,아파트
5142.0,5142.0,788,대구시 동구 지묘동,대구시,동구,지묘동,대구시 동구 지묘동 화성명산타운,500,500,0,화성명산타운,59.91,202312,14,"9,500",102,15,-,-,1994,파계로22길 7,-,중개거래,대구 동구,24.02.08,아파트
24905.0,24905.0,792,대구시 북구 학정동,대구시,북구,학정동,대구시 북구 학정동 칠곡2차한라하우젠트,982,982,0,칠곡2차한라하우젠트,84.9803,202312,14,"29,000",201,2,-,-,2007,학정동로 40,-,직거래,-,23.12.14,아파트
100440.0,100440.0,793,대구시 북구 읍내동,대구시,북구,읍내동,대구시 북구 읍내동 SD아이프라임강북,1448,1448,0,SD아이프라임강북,84.9606,202312,14,"39,000",104,15,-,-,2010,칠곡중앙대로125길 7,-,중개거래,대구 북구,24.03.15,아파트
5769.0,5769.0,797,대구시 북구 침산동,대구시,북구,침산동,대구시 북구 침산동 침산쌍용,400-1,400,1,침산쌍용,59.84,202312,14,"23,500",104,6,-,-,1999,침산로21길 36,-,중개거래,대구 북구,24.01.15,아파트
108477.0,108477.0,798,대구시 동구 숙천동,대구시,동구,숙천동,대구시 동구 숙천동 대구혁신도시서한이다음4차,388,388,0,대구혁신도시서한이다음4차,84.7703,202312,14,"30,000",1207,19,-,-,2016,초례로 50,-,직거래,-,24.01.09,아파트
UNMAPPED,UNMAPPED,800,대구시 수성구 지산동,대구시,수성구,지산동,대구시 수성구 지산동 지산서한이다음아파트,1297-3,1297,3,지산서한이다음아파트,54.12,202312,14,"14,700",401,15,-,-,1991,용학로 313,-,중개거래,대구 수성구,23.12.28,아파트
UNMAPPED,UNMAPPED,807,대구시 달서구 상인동,대구시,달서구,상인동,대구시 달서구 상인동 상인메트로빌102동,327-13,327,13,상인메트로빌102동,77.89,202312,14,"22,000",A,4,-,-,2002,월배로32길 29,-,직거래,-,23.12.27,아파트
24346.0,24346.0,810,대구시 수성구 사월동,대구시,수성구,사월동,대구시 수성구 사월동 시지대성유니드,500,500,0,시지대성유니드,84.8691,202312,14,"30,000",106,11,-,-,2007,달구벌대로669길 80,-,중개거래,대구 수성구,24.01.26,아파트
